candidate_name,source,locator,region,entity_type_candidate,duplicate_check,decision,decision_reason,reviewed_by
鬼八,https://www.lib.pref.miyazaki.lg.jp/ct/other000002000/shinwa_densho_hen.pdf,「ミケイリヌノミコトと鬼八」印刷pp.21–22,宮崎県,named_supernatural_entity,既存ID・日本語名・URLに一致なし,admit,図書館公開PDFの該当印刷ページを画像として確認。再話を原資料や史実とはみなさない。,Codex
鬼付目山の鬼夫婦,https://www.lib.pref.miyazaki.lg.jp/ct/other000002000/shinwa_densho_hen.pdf,「鬼付目山と源為朝」印刷pp.35–36,宮崎県,folklore_being,既存ID・日本語名・URLに一致なし,admit,図書館公開PDFの該当印刷ページを画像として確認。再話を原資料や史実とはみなさない。,Codex
赤江浜の大蜘蛛,https://www.lib.pref.miyazaki.lg.jp/ct/other000002000/shinwa_densho_hen.pdf,「赤江浜の大蜘蛛」印刷pp.43–44,宮崎県,folklore_being,既存ID・日本語名・URLに一致なし,admit,図書館公開PDFの該当印刷ページを画像として確認。再話を原資料や史実とはみなさない。,Codex
焼畑の蛇神様,https://www.lib.pref.miyazaki.lg.jp/ct/other000002000/shinwa_densho_hen.pdf,「焼畑と蛇神様」印刷pp.45–46,宮崎県,folklore_being,既存ID・日本語名・URLに一致なし,admit,図書館公開PDFの該当印刷ページを画像として確認。再話を原資料や史実とはみなさない。,Codex
馬渡天狗,https://www.lib.pref.miyazaki.lg.jp/ct/other000002000/minwa_hen.pdf,「馬渡天狗」印刷pp.63,宮崎県,named_supernatural_entity,既存ID・日本語名・URLに一致なし,admit,図書館公開PDFの該当印刷ページを画像として確認。再話を原資料や史実とはみなさない。,Codex
万太郎狐,https://www.lib.pref.miyazaki.lg.jp/ct/other000002000/minwa_hen.pdf,「万太郎狐」印刷pp.85–86,宮崎県,named_supernatural_entity,既存ID・日本語名・URLに一致なし,admit,図書館公開PDFの該当印刷ページを画像として確認。再話を原資料や史実とはみなさない。,Codex
大人弥五郎どん,https://www.lib.pref.miyazaki.lg.jp/ct/other000002000/minwa_hen.pdf,「大人弥五郎どん」印刷pp.87–88,宮崎県,named_supernatural_entity,既存ID・日本語名・URLに一致なし,admit,図書館公開PDFの該当印刷ページを画像として確認。再話を原資料や史実とはみなさない。,Codex
日向の国のひょすんぼ,https://www.lib.pref.miyazaki.lg.jp/ct/other000002000/minwa_hen.pdf,「日向の国のひょすんぼ」印刷pp.89–90,宮崎県,folklore_being,既存ID・日本語名・URLに一致なし,admit,図書館公開PDFの該当印刷ページを画像として確認。再話を原資料や史実とはみなさない。,Codex
木曽岬の狐たち,https://www.bunka.pref.mie.lg.jp/minwa/hokusei/kiso/index.htm,本文・狐が船客として渡る段,三重県,folklore_being,既存ID・名称・URLに一致なし。類型との同一性は未主張,admit,本文の表記・行動・位置を直接照合。起源や出来事の史実性は未主張。,Codex
赤須賀の雷さま,https://www.bunka.pref.mie.lg.jp/minwa/hokusei/kuwana/index.htm,本文・井戸に落ちた雷さまの段,三重県,folklore_being,既存ID・名称・URLに一致なし。類型との同一性は未主張,admit,本文の表記・行動・位置を直接照合。起源や出来事の史実性は未主張。,Codex
雲林院の龍,https://www.bunka.pref.mie.lg.jp/minwa/chusei/geino/index.htm,本文・龍が娘の姿で寺に通う段,三重県,folklore_being,既存ID・名称・URLに一致なし。類型との同一性は未主張,admit,本文の表記・行動・位置を直接照合。起源や出来事の史実性は未主張。,Codex
大王島のダンダラボッチ,https://www.bunka.pref.mie.lg.jp/minwa/sima/daioh/index.htm,本文・巨人の姿と大わらじの段,三重県,named_supernatural_entity,既存ID・名称・URLに一致なし。類型との同一性は未主張,admit,本文の表記・行動・位置を直接照合。起源や出来事の史実性は未主張。,Codex
よきとぎ地蔵,https://www.bunka.pref.mie.lg.jp/minwa/iga/ayama/index.htm,本文・二体の像と占い石の段,三重県,object_spirit,既存ID・名称・URLに一致なし。類型との同一性は未主張,admit,本文の表記・行動・位置を直接照合。起源や出来事の史実性は未主張。,Codex
南条の六角地蔵,https://www.bunka.pref.mie.lg.jp/minwa/hokusei/tado/index.htm,本文・移動と危険を告げる段,三重県,object_spirit,既存ID・名称・URLに一致なし。類型との同一性は未主張,admit,本文の表記・行動・位置を直接照合。起源や出来事の史実性は未主張。,Codex
西川の川立ち地蔵,https://www.bunka.pref.mie.lg.jp/minwa/hokusei/nagasima/index.htm,本文・喜助の夢と像を戻す段,三重県,object_spirit,既存ID・名称・URLに一致なし。類型との同一性は未主張,admit,本文の表記・行動・位置を直接照合。起源や出来事の史実性は未主張。,Codex
下ノ郷の延命地蔵,https://www.bunka.pref.mie.lg.jp/minwa/chusei/misato/index.htm,本文・下ノ郷の祭祀と呼称の段,三重県,object_spirit,既存ID・名称・URLに一致なし。類型との同一性は未主張,admit,本文の表記・行動・位置を直接照合。起源や出来事の史実性は未主張。,Codex
草生のお里（八百比丘尼）,https://www.bunka.pref.mie.lg.jp/minwa/chusei/ano/index.htm,本文・人魚の肉と巡歴の段,三重県,named_supernatural_entity,既存ID・名称・URLに一致なし。類型との同一性は未主張,admit,本文の表記・行動・位置を直接照合。起源や出来事の史実性は未主張。,Codex
片樋マンボの狸,https://www.bunka.pref.mie.lg.jp/minwa/hokusei/daian/index.htm,本文・狸が団子を受け取る段,三重県,folklore_being,既存ID・名称・URLに一致なし。類型との同一性は未主張,admit,本文の表記・行動・位置を直接照合。起源や出来事の史実性は未主張。,Codex
真峯池の力の神さま,https://www.bunka.pref.mie.lg.jp/minwa/chusei/meiwa/index.htm,本文・三つ岩への願掛けと呼称の段,三重県,object_spirit,既存ID・名称・URLに一致なし。類型との同一性は未主張,admit,本文の表記・行動・位置を直接照合。起源や出来事の史実性は未主張。,Codex
鵜殿のガラボシ,https://www.bunka.pref.mie.lg.jp/minwa/kishu/udono/index.htm,本文・ガラボシの姿と船頭との約束の段,三重県,folklore_being,既存ID・名称・URLに一致なし。類型との同一性は未主張,admit,本文の表記・行動・位置を直接照合。起源や出来事の史実性は未主張。,Codex
大多喜の犬神さま,https://www.pref.chiba.lg.jp/kkbunka/b-shigen/08minwa/ootaki01.html,本文「犬神さまのたたり」／広報おおたきNo.405／県ウェブページ番号はURLで固定,千葉県,named_supernatural_entity,既存ID・名称・URLに一致なし。類型との同一性は未主張,admit,本文の表記・行動・位置を直接照合。起源や出来事の史実性は未主張。,Codex
筒森神社の十市姫,https://www.pref.chiba.lg.jp/kkbunka/b-shigen/08minwa/ootaki08.html,本文「十市姫と筒森神社」／広報おおたきNo.412／県ウェブページ番号はURLで固定,千葉県,named_supernatural_entity,既存ID・名称・URLに一致なし。類型との同一性は未主張,admit,本文の表記・行動・位置を直接照合。起源や出来事の史実性は未主張。,Codex
浄宗寺の呼びもどしの鐘,https://www.pref.chiba.lg.jp/kkbunka/b-shigen/08minwa/ootaki15.html,本文「浄宗寺の『呼びもどしの鐘』」／広報おおたきNo.419／県ウェブページ番号はURLで固定,千葉県,object_spirit,既存ID・名称・URLに一致なし。類型との同一性は未主張,admit,本文の表記・行動・位置を直接照合。起源や出来事の史実性は未主張。,Codex
大多喜城山の武者の魂,https://www.pref.chiba.lg.jp/kkbunka/b-shigen/08minwa/ootaki27.html,本文「城山をさまよう武者の魂」／広報おおたきNo.431／県ウェブページ番号はURLで固定,千葉県,supernatural_phenomenon,既存ID・名称・URLに一致なし。類型との同一性は未主張,admit,本文の表記・行動・位置を直接照合。起源や出来事の史実性は未主張。,Codex
船塚橋の狐,https://www.pref.chiba.lg.jp/kkbunka/b-shigen/08minwa/ootaki42.html,本文「狐にばかされた与太郎」／広報おおたきNo.446／県ウェブページ番号はURLで固定,千葉県,folklore_being,既存ID・名称・URLに一致なし。類型との同一性は未主張,admit,本文の表記・行動・位置を直接照合。起源や出来事の史実性は未主張。,Codex
川女,https://kenshi-archives.pref.aomori.lg.jp/il/meta_pub/G0000004txt_Fork_MT1_850140,［妖怪］・五所川原市⑧、印刷pp.436–438,青森県,folklore_being,既存ID・名称・URLに一致なし。類型との同一性は未主張,admit,本文の表記・行動・位置を直接照合。起源や出来事の史実性は未主張。,Codex
関の地蔵,https://www.bunka.pref.mie.lg.jp/minwa/hokusei/seki/index.htm,本文・供養のやり直し後に人へ憑く段,三重県,object_spirit,既存ID・名称・URLに一致なし。類型との同一性は未主張,admit,本文の表記・行動・位置を直接照合。起源や出来事の史実性は未主張。,Codex
火斑剥ぎ,https://kenshi-archives.pref.aomori.lg.jp/il/meta_pub/G0000004txt_Fork_MT1_850140,［妖怪］・五所川原市⑧／深浦町⑤、印刷pp.436–438,青森県,folklore_being,既存ID・名称・URLに一致なし。類型との同一性は未主張,admit,本文の表記・行動・位置を直接照合。起源や出来事の史実性は未主張。,Codex
祟りもけ,https://kenshi-archives.pref.aomori.lg.jp/il/meta_pub/G0000004txt_Fork_MT1_850140,［妖怪］・五所川原市⑧、印刷pp.436–438,青森県,folklore_being,既存ID・名称・URLに一致なし。類型との同一性は未主張,admit,本文の表記・行動・位置を直接照合。起源や出来事の史実性は未主張。,Codex
エンマババ,https://kenshi-archives.pref.aomori.lg.jp/il/meta_pub/G0000004txt_Fork_MT1_850140,［妖怪］・藤崎町⑧、印刷pp.436–438,青森県,folklore_being,既存ID・名称・URLに一致なし。類型との同一性は未主張,admit,本文の表記・行動・位置を直接照合。起源や出来事の史実性は未主張。,Codex
太郎坊・次郎坊,https://www.t-bunkyo.ac.jp/library/minwa/archives/index.html,民話アーカイブ各該当話,山形県,unresolved,採録前に既存entity・本文の対象粒度を確認,reject,本文の対象は犬。妖怪名として採録不可。,Codex
栃の実の化物,https://www.t-bunkyo.ac.jp/library/minwa/archives/index.html,民話アーカイブ各該当話,山形県,unresolved,採録前に既存entity・本文の対象粒度を確認,reject,種明かしは蚊。独立怪異ではない。,Codex
オンサローの化物,https://www.t-bunkyo.ac.jp/library/minwa/archives/index.html,民話アーカイブ各該当話,山形県,unresolved,採録前に既存entity・本文の対象粒度を確認,reject,種明かしは銭壺。独立怪異ではない。,Codex
ドンドンガラリンの化物,https://www.t-bunkyo.ac.jp/library/minwa/archives/index.html,民話アーカイブ各該当話,山形県,unresolved,採録前に既存entity・本文の対象粒度を確認,reject,種明かしはキノコ。独立怪異ではない。,Codex
トーツポテンの化物,https://www.t-bunkyo.ac.jp/library/minwa/archives/index.html,民話アーカイブ各該当話,山形県,unresolved,採録前に既存entity・本文の対象粒度を確認,reject,種明かしは蚊。独立怪異ではない。,Codex
鬼二平,https://www.t-bunkyo.ac.jp/library/minwa/archives/index.html,民話アーカイブ各該当話,山形県,unresolved,採録前に既存entity・本文の対象粒度を確認,reject,呼称に鬼が含まれるが本文では普通の人物。,Codex
じゃこう猫,https://www.t-bunkyo.ac.jp/library/minwa/archives/index.html,民話アーカイブ各該当話,山形県,unresolved,採録前に既存entity・本文の対象粒度を確認,reject,本文では通常の動物。,Codex
奥の院沼の怪,https://www.t-bunkyo.ac.jp/library/minwa/archives/index.html,民話アーカイブ各該当話,山形県,unresolved,採録前に既存entity・本文の対象粒度を確認,defer,白蛇と大亀が混在し一entityの粒度を決められない。,Codex
前田原の怪,https://www.t-bunkyo.ac.jp/library/minwa/archives/index.html,民話アーカイブ各該当話,山形県,unresolved,採録前に既存entity・本文の対象粒度を確認,defer,複数の現象があり単一entityとしての境界不明。,Codex
かっぱの硯の河童,https://www.t-bunkyo.ac.jp/library/minwa/archives/index.html,民話アーカイブ各該当話,山形県,unresolved,採録前に既存entity・本文の対象粒度を確認,defer,話中の一般的な河童で独立個体の証拠不足。,Codex
水沼神社の水神様,https://www.lib.pref.miyazaki.lg.jp/hp/menu000001300/hpg000001292.htm,みやざきの言の葉 神話・伝承編,宮崎県,unresolved,採録前に既存entity・本文の対象粒度を確認,defer,ミズハノメ神と大蛇を単一個体にできるか未確認。,Codex
跡江の半ぴどん,https://www.lib.pref.miyazaki.lg.jp/hp/menu000001300/hpg000001292.htm,みやざきの言の葉 民話編,宮崎県,unresolved,採録前に既存entity・本文の対象粒度を確認,reject,普通の人間の機知話。天狗への言及は作中の語り。,Codex
あごなし地蔵,https://www.bunka.pref.mie.lg.jp/minwa/sima/omiya/index.htm,本文,三重県,unresolved,採録前に既存entity・本文の対象粒度を確認,defer,隠岐の原像と金輪に建立・移送された像の同一性が再話中でも二説。,Codex
野篠の接待地蔵,https://www.bunka.pref.mie.lg.jp/minwa/sima/tamaki/index.htm,本文,三重県,unresolved,採録前に既存entity・本文の対象粒度を確認,defer,元の像と再建立像を同一物として扱う粒度が未決。,Codex
ダンダラボーシの足あと,https://www.bunka.pref.mie.lg.jp/minwa/sima/sima/index.htm,本文,三重県,unresolved,採録前に既存entity・本文の対象粒度を確認,defer,大王島ダンダラボッチとの同名異地伝承の同一性未確認。,Codex
顔なし地蔵,https://www.bunka.pref.mie.lg.jp/minwa/hokusei/touin/index.htm,本文,三重県,unresolved,採録前に既存entity・本文の対象粒度を確認,reject,既存roppano_kaonashi_jizoと同一の掲載話。,Codex
質おき婆,https://www.bunka.pref.mie.lg.jp/minwa/chusei/mikumo/index.htm,本文,三重県,unresolved,採録前に既存entity・本文の対象粒度を確認,reject,老婆は通常の人物で妖怪性を確認できない。,Codex
大漁の神,https://www.bunka.pref.mie.lg.jp/minwa/sima/obata/index.htm,本文,三重県,unresolved,採録前に既存entity・本文の対象粒度を確認,defer,金比羅・女性・白蛇の関係が混在し独立entityの同定が困難。,Codex
タケノコのお礼,https://www.pref.chiba.lg.jp/kkbunka/b-shigen/08minwa/ootaki11.html,本文,千葉県,unresolved,採録前に既存entity・本文の対象粒度を確認,reject,普通の人物の滑稽譚。,Codex
村正の池,https://www.pref.chiba.lg.jp/kkbunka/b-shigen/08minwa/ootaki17.html,本文,千葉県,unresolved,採録前に既存entity・本文の対象粒度を確認,reject,刀鍛冶の逸話と池の光で独立怪異を確認できない。,Codex
石神のモチノキ,https://www.pref.chiba.lg.jp/kkbunka/b-shigen/08minwa/ootaki19.html,本文,千葉県,unresolved,採録前に既存entity・本文の対象粒度を確認,reject,既存ishigami_mochinokiと同じ掲載話。,Codex
地獄橋,https://www.pref.chiba.lg.jp/kkbunka/b-shigen/08minwa/ootaki20.html,本文,千葉県,unresolved,採録前に既存entity・本文の対象粒度を確認,reject,戦闘に由来する地名で怪異描写がない。,Codex
底知らずの井戸,https://www.pref.chiba.lg.jp/kkbunka/b-shigen/08minwa/ootaki21.html,本文,千葉県,unresolved,採録前に既存entity・本文の対象粒度を確認,defer,底なしとされる井戸の話だが現象を怪異entityとする根拠が弱い。,Codex
カラン、ペタリ,https://www.pref.chiba.lg.jp/kkbunka/b-shigen/08minwa/ootaki28.html,本文,千葉県,unresolved,採録前に既存entity・本文の対象粒度を確認,reject,人間の親孝行と履物の話。,Codex
かぶとん,https://www.pref.chiba.lg.jp/kkbunka/b-shigen/08minwa/ootaki29.html,本文,千葉県,unresolved,採録前に既存entity・本文の対象粒度を確認,reject,源頼朝と地名由来の話。,Codex
妙厳寺の枕飯,https://www.pref.chiba.lg.jp/kkbunka/b-shigen/08minwa/ootaki35.html,本文,千葉県,unresolved,採録前に既存entity・本文の対象粒度を確認,defer,祖師の霊験譚だが特定像・人格の粒度が未確認。,Codex
種まき桜,https://www.pref.chiba.lg.jp/kkbunka/b-shigen/08minwa/ootaki36.html,本文,千葉県,unresolved,採録前に既存entity・本文の対象粒度を確認,reject,開花を農作業の目安にする植物で怪異ではない。,Codex
ソガ殿の田植え,https://www.pref.chiba.lg.jp/kkbunka/b-shigen/08minwa/ootaki37.html,本文,千葉県,unresolved,採録前に既存entity・本文の対象粒度を確認,reject,主役は人間で、鳥の出現を独立個体として同定できない。,Codex
雷台,https://www.pref.chiba.lg.jp/kkbunka/b-shigen/08minwa/ootaki38.html,本文,千葉県,unresolved,採録前に既存entity・本文の対象粒度を確認,reject,合戦中の落雷と地名由来で人格的雷神の記録なし。,Codex
きもだめし,https://www.pref.chiba.lg.jp/kkbunka/b-shigen/08minwa/ootaki41.html,本文,千葉県,unresolved,採録前に既存entity・本文の対象粒度を確認,reject,幽霊と思ったものは自身の着物。,Codex
四人の入浴客,https://www.pref.chiba.lg.jp/kkbunka/b-shigen/08minwa/ootaki45.html,本文,千葉県,unresolved,採録前に既存entity・本文の対象粒度を確認,reject,玉子・ざる・炭・味噌の語呂合わせ。,Codex
カマス親父,https://kenshi-archives.pref.aomori.lg.jp/il/meta_pub/G0000004txt_Fork_MT1_850140,［妖怪］・黒石市①、印刷pp.436–438,青森県,folklore_being,同名候補未確認,defer,一覧の記述が「来る」のみで性質・entity粒度を判定できない。,Codex
